NDA,INDIA,YSRCP,AAP,AD(WPD),AIMIM,ASP(KR),SAD,UPPL,ZPM,JKAIP,IND,is_hung
292,205,15,12,2,5,2,0,2,2,1,5,False
263,243,12,12,3,5,1,4,0,0,0,0,True
241,267,8,9,0,5,2,4,2,1,1,3,True
281,241,8,3,0,1,0,4,1,0,2,2,False
282,226,12,5,5,0,1,0,1,1,0,10,False
271,240,17,3,2,2,0,1,1,1,0,5,True
280,236,7,3,3,5,2,2,1,2,1,1,False
256,262,2,0,4,4,1,2,1,2,0,9,True
215,292,8,11,3,2,0,3,0,2,0,7,False
273,236,19,2,1,2,2,0,0,0,1,7,False
270,252,10,0,2,6,1,1,0,0,1,0,True
281,240,2,4,2,1,1,3,0,1,0,8,False
245,268,14,3,0,1,3,2,1,1,1,4,True
250,248,10,14,2,2,2,2,1,2,1,9,True
257,243,7,15,3,6,1,1,2,0,0,8,True
283,236,0,9,1,0,3,3,2,2,2,2,False
278,223,19,10,5,1,3,1,1,0,0,2,False
291,230,0,3,2,2,1,3,1,1,1,8,False
305,193,17,14,4,1,0,3,0,1,2,3,False
286,219,24,1,0,5,2,0,2,1,1,2,False
229,267,22,1,3,2,2,3,2,2,0,10,True
256,258,8,3,0,1,2,1,2,2,2,8,True
254,262,6,9,0,2,1,3,1,2,1,2,True
267,220,13,15,5,4,2,5,0,1,1,10,True
265,230,19,12,2,3,1,4,0,1,2,4,True
301,197,19,11,1,2,2,0,0,0,1,9,False
284,216,21,2,0,3,2,4,2,2,1,6,False
256,257,9,8,2,2,2,1,2,1,2,1,True
324,181,7,9,3,2,0,4,2,2,0,9,False
253,256,0,13,1,4,2,5,0,1,1,7,True
267,234,11,13,0,6,2,3,1,0,1,5,True
223,278,10,13,0,5,1,4,1,2,0,6,False
273,239,15,6,1,2,0,4,0,0,0,3,False
279,234,4,9,3,2,1,2,1,1,1,6,False
285,227,10,7,5,1,0,4,1,2,1,0,False
272,231,20,10,1,2,0,1,1,0,0,5,False
312,203,13,0,2,3,1,3,0,2,0,4,False
290,225,11,2,1,5,3,0,0,2,2,2,False
308,201,2,8,2,4,3,3,1,0,2,9,False
299,198,21,15,0,3,0,1,0,1,1,4,False
320,196,6,3,1,4,1,4,0,1,2,5,False
246,269,18,2,1,3,0,2,0,2,0,0,True
324,195,4,8,3,1,2,2,0,1,2,1,False
268,220,23,9,4,5,2,2,1,0,2,7,True
296,205,22,6,0,5,2,2,0,2,1,2,False
249,249,21,5,3,5,1,4,2,0,0,4,True
255,260,7,8,2,5,1,1,1,2,0,1,True
251,254,19,7,2,0,1,1,2,1,1,4,True
273,237,11,7,2,4,0,3,2,1,1,2,False
271,251,3,6,1,0,3,2,0,2,0,4,True
294,222,15,3,1,3,0,1,1,1,2,0,False
248,247,25,13,4,0,1,0,2,2,1,0,True
272,250,1,4,4,2,1,3,0,2,1,3,False
294,192,16,15,2,6,2,3,1,0,2,10,False
291,209,17,12,4,1,0,4,0,2,0,3,False
285,208,20,7,4,6,0,4,1,0,1,7,False
276,240,6,5,4,1,1,4,0,1,0,5,False
249,268,1,5,3,4,2,4,0,1,1,5,True
290,239,0,1,5,1,1,2,0,0,1,3,False
274,237,6,7,4,5,1,1,1,1,1,5,False
215,294,18,1,0,2,3,3,2,2,2,1,False
247,264,10,3,2,5,0,4,1,1,0,6,True
258,261,13,0,3,3,0,0,1,2,0,2,True
309,201,8,0,4,0,3,5,0,2,2,9,False
252,243,25,4,3,5,2,4,1,2,0,2,True
254,239,17,8,2,4,1,5,2,2,2,7,True
277,225,12,6,3,4,1,2,1,2,0,10,False
287,214,14,8,4,3,2,2,1,1,0,7,False
283,209,20,12,5,1,3,4,1,1,0,4,False
298,213,19,3,1,2,2,0,0,1,0,4,False
263,250,7,0,3,6,3,5,2,2,1,1,True
325,185,16,3,3,0,2,2,2,2,1,2,False
281,232,8,3,1,4,3,1,0,1,2,7,False
287,231,12,2,4,2,0,1,1,1,1,1,False
299,200,5,15,5,6,0,2,2,1,1,7,False
301,201,18,12,2,1,3,1,1,0,2,1,False
288,222,8,13,1,0,3,0,0,1,2,5,False
318,203,3,1,0,5,1,3,1,2,1,5,False
261,251,4,7,1,4,3,0,2,0,0,10,True
216,291,14,7,0,4,2,3,2,2,2,0,False
272,231,19,6,2,1,2,4,0,2,1,3,False
298,205,9,9,3,6,3,5,0,2,1,2,False
212,283,15,12,0,5,2,2,1,1,2,8,False
273,220,13,11,5,5,2,2,0,2,0,10,False
246,263,3,10,1,3,1,4,2,0,1,9,True
262,232,25,3,2,6,0,5,2,0,2,4,True
305,205,17,3,4,2,3,0,1,0,0,3,False
278,228,15,11,1,1,1,4,1,0,1,2,False
249,257,2,14,1,6,0,4,0,1,0,9,True
295,205,20,0,5,5,2,1,2,2,0,6,False
289,218,2,15,5,2,0,1,0,0,1,10,False
264,234,18,10,1,2,1,2,2,1,0,8,True
284,242,5,4,4,0,0,1,2,0,0,1,False
248,260,24,0,5,0,1,0,2,1,2,0,True
276,228,8,8,1,1,3,4,2,2,1,9,False
279,247,3,1,2,2,1,1,0,0,2,5,False
255,242,20,10,4,1,0,2,1,2,0,6,True
263,249,12,1,3,0,0,3,1,2,2,7,True
232,268,7,13,3,3,2,3,1,1,2,8,True
280,224,14,6,4,2,1,4,1,1,1,5,False
249,263,15,2,1,3,3,1,1,0,1,4,True
264,247,12,7,3,3,3,2,0,0,1,1,True
250,258,11,5,2,2,2,1,1,1,2,8,True
230,273,3,11,3,6,0,5,2,2,1,7,False
270,254,6,3,2,3,2,1,0,0,1,1,True
288,219,15,9,3,2,1,1,0,1,2,2,False
298,227,2,2,5,3,0,2,0,0,1,3,False
248,270,2,3,5,3,0,1,0,1,0,10,True
265,230,17,13,4,5,1,2,1,0,1,4,True
283,216,25,0,2,0,2,4,0,2,2,7,False
248,245,22,3,5,2,2,1,2,2,1,10,True
272,217,25,11,5,3,3,3,1,1,0,2,False
251,241,21,15,5,4,0,0,2,1,1,2,True
282,231,12,3,3,5,3,1,1,2,0,0,False
259,247,7,10,2,3,3,1,1,0,0,10,True
288,219,8,7,1,6,2,1,1,1,1,8,False
254,262,6,5,3,5,1,4,2,0,0,1,True
254,235,18,13,2,5,2,4,2,1,2,5,True
284,244,0,1,0,3,0,0,1,2,2,6,False
303,195,17,2,5,4,1,5,1,1,0,9,False
254,262,7,4,3,6,2,0,0,0,0,5,True
247,252,20,4,5,1,0,1,1,1,1,10,True
237,272,17,7,3,1,0,3,1,0,1,1,False
256,254,20,0,2,0,2,2,1,0,0,6,True
228,270,17,6,2,5,0,3,2,0,2,8,True
256,269,1,3,3,3,2,1,1,0,1,3,True
225,286,13,0,4,3,0,3,0,1,0,8,False
299,204,9,15,3,3,0,4,0,2,2,2,False
230,290,1,9,1,1,0,3,1,0,0,7,False
278,237,12,5,0,3,0,1,0,0,1,6,False
303,215,2,10,3,1,1,4,0,0,0,4,False
247,249,24,1,1,4,2,5,2,2,0,6,True
272,231,11,12,3,5,1,2,1,0,0,5,False
274,236,7,15,0,5,0,3,0,0,0,3,False
314,197,10,6,4,3,0,3,2,0,0,4,False
269,251,13,1,0,0,2,2,1,0,0,4,True
311,180,14,14,4,3,2,2,2,2,2,7,False
278,231,6,15,3,0,3,5,2,0,0,0,False
298,226,1,5,2,2,0,4,0,0,2,3,False
310,205,19,2,1,1,0,1,0,0,2,2,False
259,240,21,2,2,6,1,1,2,1,1,7,True
278,235,16,0,2,2,0,3,0,1,0,6,False
258,245,13,10,2,5,0,2,1,2,2,3,True
266,235,14,8,3,5,1,4,0,0,1,6,True
245,255,15,2,4,3,3,3,1,0,2,10,True
257,251,10,12,2,2,0,2,0,1,1,5,True
277,240,15,0,3,2,0,4,0,2,0,0,False
276,230,18,3,0,3,2,2,1,1,0,7,False
273,242,6,6,2,2,1,0,1,1,1,8,False
258,253,12,5,2,1,1,2,2,1,1,5,True
269,221,24,9,2,2,2,3,1,1,1,8,True
269,234,22,7,5,0,0,5,0,0,0,1,True
317,194,11,3,3,3,3,0,0,0,1,8,False
242,267,11,0,5,5,2,2,2,2,1,4,True
222,290,5,12,1,2,1,3,1,1,0,5,False
286,218,10,9,3,2,2,3,0,0,2,8,False
251,251,16,9,3,3,0,3,1,1,2,3,True
259,241,22,4,2,1,3,3,0,1,2,5,True
261,233,16,7,5,4,0,4,1,2,2,8,True
298,213,9,6,1,3,0,5,0,0,2,6,False
244,252,23,7,3,5,3,3,1,1,1,0,True
289,214,7,9,5,5,0,2,1,1,0,10,False
271,225,18,9,2,5,0,5,0,2,1,5,True
266,248,3,11,3,2,1,3,2,1,0,3,True
290,213,6,12,4,4,0,4,2,2,0,6,False
317,195,3,15,0,5,3,2,1,1,1,0,False
222,292,9,13,0,0,1,4,0,1,0,1,False
240,258,21,11,0,3,0,1,2,2,0,5,True
273,243,3,5,1,2,2,2,2,0,2,8,False
271,244,0,12,1,0,2,0,2,1,1,9,True
248,256,12,11,2,4,1,2,2,2,0,3,True
223,284,17,5,4,2,2,1,1,0,2,2,False
280,230,5,10,2,2,3,2,2,1,2,4,False
302,205,10,1,4,6,2,2,0,1,1,9,False
289,219,8,11,4,1,1,0,2,2,0,6,False
268,230,17,8,0,6,1,5,2,1,0,5,True
250,264,17,0,0,4,0,3,0,0,1,4,True
253,252,17,9,0,2,1,3,2,1,2,1,True
241,250,25,2,1,3,2,5,2,2,2,8,True
301,215,5,2,3,4,2,0,2,1,0,8,False
279,240,5,5,1,0,2,4,0,1,1,5,False
220,293,4,1,2,5,3,4,2,0,0,9,False
227,283,11,3,0,3,2,2,1,2,0,9,False
264,259,2,6,0,4,0,4,1,0,2,1,True
275,240,5,12,4,2,0,2,1,2,0,0,False
273,235,8,15,1,1,2,4,2,0,2,0,False
300,199,16,8,0,3,2,1,2,1,2,9,False
294,227,4,0,1,4,3,5,0,2,1,2,False
270,241,0,8,5,6,0,5,2,2,0,4,True
277,248,3,0,5,3,0,2,2,0,2,1,False
283,233,9,6,4,3,2,1,1,0,0,1,False
248,267,6,0,3,4,3,2,1,2,2,5,True
247,253,18,7,4,4,0,1,0,1,0,8,True
216,288,21,5,2,3,0,1,1,0,1,5,False
300,211,2,13,2,0,2,0,2,0,1,10,False
307,198,11,9,3,3,1,3,0,1,2,5,False
217,313,6,4,0,1,0,0,0,1,0,1,False
236,272,0,8,2,4,3,4,2,2,1,9,False
240,276,6,4,3,4,2,3,1,0,1,3,False
251,259,7,7,2,2,3,3,0,0,0,9,True
281,243,7,2,4,2,1,1,1,0,0,1,False
307,214,0,6,5,0,2,4,2,0,2,1,False
269,232,16,10,2,2,1,4,1,1,1,4,True
230,280,15,2,4,0,3,3,1,1,2,2,False
219,281,12,9,1,6,2,2,1,1,1,8,False
282,222,19,10,0,1,3,0,2,1,0,3,False
294,209,9,15,5,1,2,5,1,1,0,1,False
257,255,13,1,3,3,2,2,2,0,2,3,True
274,226,7,15,0,4,2,3,0,2,0,10,False
248,257,5,14,2,2,3,5,0,2,2,3,True
272,238,9,9,3,2,3,2,2,0,1,2,False
321,191,9,3,3,6,0,1,2,1,0,6,False
267,237,19,6,3,0,1,2,2,1,2,3,True
261,246,16,4,3,0,2,0,2,2,1,6,True
230,265,18,13,4,3,3,1,1,2,1,2,True
267,249,4,0,4,2,2,3,2,2,0,8,True
306,181,22,12,2,5,1,4,1,1,2,6,False
313,202,4,14,3,1,0,3,0,0,2,1,False
320,214,1,0,2,1,1,2,0,1,0,1,False
257,233,25,11,4,1,2,1,2,1,1,5,True
298,207,15,9,3,1,2,2,2,1,0,3,False
306,204,5,13,2,1,1,2,0,0,0,9,False
277,249,4,2,2,1,2,2,0,1,0,3,False
261,245,22,5,1,1,0,1,0,0,1,6,True
290,217,12,2,5,4,0,1,1,1,0,10,False
255,273,3,1,3,1,0,3,2,1,1,0,False
271,235,18,8,3,0,1,1,1,2,0,3,True
320,198,6,2,2,0,3,4,0,2,0,6,False
272,240,16,10,0,0,0,1,1,0,1,2,False
264,243,12,14,0,3,1,4,0,0,1,1,True
287,216,18,2,2,1,3,3,1,1,0,9,False
248,268,12,3,2,0,1,2,1,2,0,4,True
220,283,8,13,2,3,3,1,1,2,1,6,False
221,284,13,8,2,5,1,2,1,2,1,3,False
320,197,0,7,0,0,2,4,2,2,1,8,False
260,264,1,0,1,5,2,3,0,1,2,4,True
266,241,9,6,5,5,2,0,1,0,0,8,True
275,232,14,6,1,4,0,0,0,2,1,8,False
287,211,21,10,0,3,0,2,0,0,0,9,False
273,226,12,12,4,2,2,1,0,2,2,7,False
212,288,16,11,1,4,2,0,1,0,2,6,False
236,268,14,10,2,4,0,0,2,2,1,4,True
279,230,15,9,4,1,2,2,1,0,0,0,False
278,230,17,1,5,6,0,2,2,1,0,1,False
305,199,7,10,1,5,2,2,1,2,1,8,False
267,235,17,4,5,2,2,2,2,2,2,3,True
275,225,23,10,2,0,0,2,0,2,2,2,False
316,182,19,14,3,2,0,2,0,2,2,1,False
255,251,14,8,1,1,2,2,1,2,0,6,True
257,246,16,5,2,3,0,1,2,1,2,8,True
237,275,6,3,2,4,2,5,1,2,0,6,False
280,226,8,9,4,5,3,0,0,0,2,6,False
280,211,19,13,5,1,3,5,1,2,1,2,False
224,297,4,1,3,1,2,1,2,1,1,6,False
277,231,7,8,1,6,3,0,1,1,1,7,False
255,242,14,13,2,6,3,2,2,2,0,2,True
317,197,1,7,5,3,0,5,1,1,1,5,False
301,215,4,3,5,4,0,0,0,2,0,9,False
279,247,2,1,0,2,3,0,2,0,0,7,False
332,169,16,4,4,4,2,4,0,2,1,5,False
309,190,17,11,4,1,2,4,0,1,0,4,False
247,276,2,2,4,4,0,4,1,0,0,3,False
261,232,21,13,3,4,0,2,2,2,0,3,True
255,240,16,14,2,2,0,2,1,1,0,10,True
257,248,4,11,0,6,2,1,2,2,1,9,True
259,247,16,11,3,2,1,0,0,1,2,1,True
273,225,21,8,0,1,0,2,2,0,1,10,False
264,257,6,9,0,0,0,1,1,1,2,2,True
255,255,15,12,2,3,0,0,0,0,1,0,True
298,204,8,11,4,2,0,4,2,2,0,8,False
275,249,1,2,1,3,0,2,0,0,2,8,False
249,256,15,5,2,4,2,4,1,2,2,1,True
333,174,20,3,2,1,0,1,1,1,0,7,False
298,209,12,13,2,3,0,0,1,2,0,3,False
274,236,3,10,2,2,1,4,1,2,1,7,False
228,278,8,5,4,4,2,2,1,2,2,7,False
291,221,14,11,0,1,2,0,1,1,1,0,False
314,202,14,2,0,2,0,4,2,2,1,0,False
240,263,13,12,3,3,0,3,1,0,1,4,True
267,238,8,10,0,5,2,1,1,0,2,9,True
291,204,21,5,2,4,2,4,0,1,0,9,False
248,251,25,5,4,0,3,2,2,1,2,0,True
291,197,25,7,5,3,3,1,1,0,2,8,False
277,228,17,3,3,2,2,2,1,0,0,8,False
241,267,17,0,4,2,2,3,0,2,2,3,True
301,200,0,14,5,6,3,3,0,1,1,9,False
243,249,22,9,0,6,2,1,2,1,0,8,True
297,211,3,15,1,2,2,4,0,1,1,6,False
211,282,23,5,3,3,1,2,1,2,1,9,False
230,277,15,11,3,3,0,1,0,2,0,1,False
312,177,19,8,4,4,3,4,2,1,1,8,False
249,260,4,12,1,5,3,5,1,1,1,1,True
309,205,14,3,2,3,2,0,2,0,1,2,False
273,249,2,8,0,4,1,0,2,2,2,0,False
308,205,18,0,2,4,2,1,0,1,2,0,False
336,170,7,14,2,6,1,1,2,2,1,1,False
272,243,0,8,5,5,3,2,1,1,2,1,False
215,306,12,2,4,0,1,0,1,0,1,1,False
271,242,22,0,0,1,3,1,1,0,2,0,True
245,258,19,11,0,1,0,4,0,1,1,3,True
254,246,18,11,0,3,3,3,1,1,0,3,True
267,239,5,10,1,4,0,4,2,2,1,8,True
236,273,9,5,4,4,3,5,2,0,2,0,False
288,231,3,7,1,1,1,2,2,0,1,6,False
251,263,20,3,1,2,1,0,2,0,0,0,True
276,220,23,11,1,2,0,4,0,1,1,4,False
327,192,6,2,2,4,0,1,0,2,2,5,False
251,257,3,9,5,3,2,2,1,1,0,9,True
269,249,2,12,2,1,1,0,0,1,2,4,True
225,265,24,2,5,2,2,5,2,0,1,10,True
262,241,15,11,2,2,0,2,0,1,0,7,True
278,228,15,8,2,0,2,5,1,0,0,4,False
292,217,17,5,1,0,1,4,1,0,0,5,False
243,265,15,7,3,3,1,0,0,2,2,2,True
281,224,14,5,3,1,3,0,2,1,1,8,False
320,188,20,5,2,2,0,0,0,0,2,4,False
268,248,7,0,2,2,2,2,2,2,0,8,True
266,255,5,4,4,1,2,0,1,2,1,2,True
270,252,7,3,3,1,1,3,0,1,0,2,True
264,245,11,7,3,6,1,3,1,0,1,1,True
261,258,3,2,2,5,2,1,1,1,2,5,True
303,220,1,1,2,1,2,3,0,1,1,8,False
273,239,4,12,1,3,1,2,1,2,1,4,False
260,254,17,3,1,0,2,2,0,0,0,4,True
265,252,2,3,1,6,2,4,0,2,0,6,True
316,203,0,8,2,0,2,2,0,2,1,7,False
274,247,9,2,3,0,0,3,0,2,1,2,False
275,235,5,5,2,4,2,5,2,2,1,5,False
260,254,10,10,2,0,0,3,0,2,2,0,True
290,229,14,0,2,2,1,2,1,0,1,1,False
286,205,20,12,3,3,1,1,2,2,0,8,False
274,249,2,2,0,3,0,1,1,0,2,9,False
325,187,13,5,1,1,2,1,1,0,1,6,False
247,265,7,3,4,4,0,3,2,2,2,4,True
265,244,16,4,2,3,1,1,1,0,0,6,True
239,276,1,8,0,5,2,4,0,1,1,6,False
278,237,12,2,1,1,0,1,1,1,1,8,False
316,192,11,3,3,1,3,0,1,2,1,10,False
241,261,14,8,0,6,3,5,2,1,1,1,True
302,201,8,11,1,5,3,2,1,0,1,8,False
236,266,17,5,3,6,3,1,2,0,1,3,True
231,275,6,12,1,3,3,2,0,0,2,8,False
321,190,13,0,1,3,3,3,2,1,0,6,False
263,241,21,7,4,1,2,1,2,0,1,0,True
311,199,7,1,4,6,2,3,2,0,2,6,False
243,258,8,12,4,4,2,2,0,0,1,9,True
277,213,22,15,0,6,2,2,2,1,2,1,False
225,292,7,7,0,0,2,2,1,1,1,5,False
261,252,3,8,2,2,3,5,2,0,0,5,True
282,242,1,5,2,2,0,2,2,1,1,3,False
262,226,24,14,1,5,1,5,2,0,0,3,True
340,186,2,0,1,3,2,4,2,0,2,1,False
302,212,7,11,4,0,0,3,1,1,0,2,False
269,252,2,10,0,1,2,2,1,0,0,4,True
276,246,7,0,0,4,3,3,1,1,0,2,False
274,225,19,10,4,2,2,4,0,0,0,3,False
282,208,18,12,2,6,2,3,0,1,2,7,False
273,230,20,5,0,4,2,1,0,0,1,7,False
252,265,15,0,0,3,1,4,2,1,0,0,True
243,285,0,1,0,1,3,0,1,2,0,7,False
242,253,25,8,3,3,1,0,1,1,1,5,True
233,274,12,4,2,5,3,2,2,0,0,6,False
291,226,4,2,0,5,1,3,0,2,1,8,False
289,225,5,14,5,0,0,1,2,0,0,2,False
264,248,13,1,4,1,2,1,0,1,0,8,True
263,231,25,1,5,0,1,4,2,1,1,9,True
251,275,1,3,0,2,0,1,2,0,1,7,False
283,230,3,9,2,3,2,5,1,1,2,2,False
262,258,2,9,2,2,0,1,0,1,1,5,True
269,243,7,5,0,4,3,0,0,1,1,10,True
221,294,7,4,2,2,1,5,2,1,2,2,False
308,209,8,0,4,6,3,0,1,0,1,3,False
260,260,10,0,3,0,1,4,1,0,2,2,True
262,247,9,3,0,4,2,5,1,2,0,8,True
271,234,14,11,4,1,1,2,0,1,1,3,True
262,251,2,10,1,2,1,1,2,1,1,9,True
292,231,7,3,2,5,0,0,1,0,2,0,False
251,248,8,13,5,0,3,3,2,2,2,6,True
270,256,1,7,3,2,1,0,0,1,1,1,True
255,260,1,10,1,2,1,3,2,2,0,6,True
306,193,17,11,4,5,0,3,0,0,0,4,False
265,239,17,9,1,4,2,2,1,0,2,1,True
254,245,18,0,5,6,2,1,2,1,2,7,True
248,245,25,14,0,0,1,4,1,1,2,2,True
291,212,19,2,0,0,3,3,2,0,2,9,False
270,214,21,15,5,6,1,2,2,1,2,4,True
297,203,7,14,4,5,3,1,2,0,1,6,False
256,238,22,10,5,1,2,2,1,0,1,5,True
296,219,3,9,2,3,1,4,1,0,2,3,False
262,259,1,0,3,4,2,0,1,1,2,8,True
288,224,14,2,1,2,3,2,0,1,0,6,False
274,239,3,11,3,4,0,3,1,2,0,3,False
209,282,22,3,4,5,2,5,0,2,2,7,False
258,240,17,10,1,3,1,4,0,1,1,7,True
256,255,5,12,3,1,0,2,0,1,2,6,True
270,236,16,2,0,2,2,5,2,1,1,6,True
277,213,17,8,1,6,3,5,1,2,0,10,False
255,248,16,7,0,4,1,1,0,2,1,8,True
288,227,1,13,2,3,0,0,1,0,0,8,False
290,226,1,3,5,3,1,4,2,1,0,7,False
248,259,6,15,4,4,2,2,0,2,1,0,True
272,240,18,3,0,0,2,2,2,2,1,1,False
311,217,4,4,3,0,0,0,2,1,0,1,False
217,301,6,1,5,0,0,1,2,1,1,8,False
306,214,3,3,0,1,1,5,1,1,0,8,False
272,231,19,8,2,2,2,4,1,0,1,1,False
292,221,7,4,3,4,0,1,2,2,0,7,False
274,235,12,7,3,5,1,4,0,0,2,0,False
222,296,15,0,0,4,0,4,0,0,0,2,False
282,237,4,9,4,1,1,1,1,1,1,1,False
243,259,16,6,3,3,2,2,1,0,0,8,True
289,223,3,7,1,5,1,3,2,1,1,7,False
269,242,18,2,0,2,2,3,1,2,1,1,True
292,216,10,6,3,2,2,1,2,1,0,8,False
228,285,9,0,0,2,2,4,2,1,2,8,False
221,287,23,2,1,0,2,3,0,1,0,3,False
271,245,1,11,1,1,0,0,2,2,1,8,True
272,251,2,2,1,0,2,3,0,1,1,8,False
262,248,14,3,4,5,0,0,2,0,2,3,True
231,282,7,9,2,3,2,2,0,0,1,4,False
226,280,11,9,5,3,0,2,1,2,0,4,False
260,256,4,7,1,5,3,0,2,2,2,1,True
227,275,12,11,3,2,1,4,2,0,0,6,False
250,278,0,0,1,2,2,1,1,1,0,7,False
259,244,25,6,1,3,1,1,0,2,0,1,True
275,251,0,2,3,3,0,4,0,1,2,2,False
309,179,22,9,5,3,0,5,0,2,2,7,False
277,224,25,10,1,1,0,0,2,2,0,1,False
244,273,11,3,1,1,0,2,0,0,0,8,False
271,239,15,7,1,1,1,3,1,0,1,3,True
306,199,16,12,1,0,3,0,0,0,0,6,False
291,214,3,9,5,6,1,3,1,1,1,8,False
263,248,12,8,3,2,1,0,1,1,0,4,True
292,227,1,6,0,5,2,4,2,1,2,1,False
329,188,7,8,5,0,3,1,0,2,0,0,False
274,224,7,15,5,4,1,4,1,1,0,7,False
298,220,1,2,0,5,2,5,2,0,1,7,False
278,217,9,12,5,5,1,3,2,2,1,8,False
261,245,12,1,5,3,0,4,1,1,1,9,True
269,247,7,4,0,6,1,2,2,0,2,3,True
316,192,8,13,0,2,3,2,1,1,1,4,False
245,270,5,5,2,1,0,4,1,1,0,9,True
248,243,18,15,2,6,1,5,1,1,2,1,True
273,240,9,6,3,0,0,2,1,2,0,7,False
237,263,13,13,0,4,0,3,2,1,2,5,True
315,189,17,2,1,3,2,4,2,0,1,7,False
281,220,18,8,3,3,2,1,2,2,1,2,False
316,198,2,5,1,4,3,2,1,0,1,10,False
277,234,3,13,4,3,2,0,0,2,2,3,False
234,273,10,9,5,6,3,0,2,1,0,0,False
300,210,11,7,1,5,1,0,1,0,2,5,False
321,196,7,7,1,0,0,5,0,0,2,4,False
254,249,9,12,5,0,2,1,0,0,1,10,True
257,248,12,3,4,3,2,4,1,2,0,7,True
255,255,9,9,2,0,0,2,1,1,1,8,True
296,216,8,12,0,1,1,2,0,0,1,6,False
235,265,23,3,4,4,3,3,0,2,1,0,True
241,262,11,11,4,2,3,1,0,0,0,8,True
319,192,8,3,2,4,1,4,0,0,2,8,False
271,236,15,0,3,4,1,2,0,2,0,9,True
293,199,22,11,2,5,3,1,0,1,2,4,False
279,237,3,8,2,2,1,2,0,0,0,9,False
318,204,2,7,3,3,1,2,1,0,1,1,False
292,210,11,10,3,1,3,4,0,1,0,8,False
268,232,20,4,1,3,2,4,1,0,0,8,True
277,240,8,4,3,2,2,2,2,1,1,1,False
258,267,0,3,2,0,3,0,2,0,0,8,True
265,245,15,0,0,6,1,2,0,2,2,5,True
273,229,12,11,0,5,2,2,1,0,0,8,False
301,204,16,4,2,3,0,3,1,1,1,7,False
269,221,19,15,5,4,1,1,1,0,0,7,True
275,230,14,10,4,2,2,0,1,1,0,4,False
322,174,21,8,2,4,3,4,2,0,1,2,False
299,219,2,10,2,1,2,2,1,1,0,4,False
244,269,3,7,5,3,0,1,0,0,2,9,True
304,204,18,3,3,5,1,2,1,1,1,0,False
266,240,8,1,2,6,3,4,2,0,1,10,True
268,246,13,4,2,3,1,2,1,2,1,0,True
314,185,9,15,0,3,2,2,2,1,2,8,False
298,216,3,8,2,5,0,2,0,2,0,7,False
244,244,20,15,5,4,2,3,1,0,1,4,True
281,232,5,1,2,1,2,3,2,2,2,10,False
272,231,17,4,1,4,0,4,1,1,1,7,False
324,186,2,13,5,0,0,3,2,2,1,5,False
278,234,2,13,3,3,2,4,2,0,1,1,False
234,269,16,9,4,1,2,5,2,0,0,1,True
282,228,18,4,3,1,1,4,0,1,0,1,False
272,235,15,7,3,1,0,0,1,1,1,7,False
250,273,3,8,0,3,0,1,2,1,1,1,False
270,236,19,3,2,2,0,2,1,1,0,7,True
288,227,1,5,5,4,1,3,1,2,2,4,False
281,242,9,2,1,3,1,3,0,0,0,1,False
264,234,10,9,2,5,2,3,2,1,2,9,True
269,247,4,2,0,6,1,2,0,1,2,9,True
216,283,18,3,4,1,3,3,2,1,2,7,False
237,281,16,0,4,2,0,0,0,0,1,2,False
279,236,4,11,2,3,0,2,0,2,0,4,False
309,202,9,6,4,2,2,0,1,2,0,6,False
246,276,0,6,4,4,1,3,2,0,0,1,False
237,251,23,12,5,4,2,4,0,1,1,3,True
324,190,4,12,0,0,2,1,2,0,2,6,False
221,306,0,3,0,3,2,5,0,1,2,0,False
218,283,15,5,4,5,1,0,1,2,0,9,False
222,271,15,11,3,6,3,2,0,2,1,7,True
281,233,14,0,2,5,0,2,0,2,0,4,False
272,231,17,10,1,5,0,2,2,0,2,1,False
261,239,6,12,3,3,2,3,2,1,2,9,True
255,255,4,6,4,5,0,1,2,2,1,8,True
274,240,15,1,2,3,1,0,1,0,1,5,False
270,244,9,11,4,1,0,1,1,1,1,0,True
260,252,17,1,2,0,1,1,2,0,0,7,True
228,272,23,1,5,2,2,3,1,0,0,6,False
295,214,10,7,1,5,2,3,2,2,2,0,False
228,295,2,4,2,2,3,0,1,1,0,5,False
255,243,19,6,1,5,2,3,1,0,2,6,True
279,240,13,0,2,4,1,0,2,1,1,0,False
304,203,10,9,1,2,2,1,1,0,1,9,False
246,264,7,13,3,4,0,0,2,1,0,3,True
273,247,2,7,2,5,0,2,1,2,2,0,False
304,193,22,2,2,6,2,1,0,2,1,8,False
290,224,2,11,5,3,1,2,2,2,0,1,False
261,238,25,4,4,5,1,2,0,2,0,1,True
237,268,5,14,5,6,1,4,2,1,0,0,True
269,245,14,0,4,4,0,1,1,2,0,3,True
257,253,16,0,0,6,1,4,2,1,2,1,True
263,234,14,10,4,5,0,3,1,0,1,8,True
300,215,9,1,3,5,3,4,2,0,1,0,False
302,195,17,7,3,0,3,5,2,0,0,9,False
236,273,10,14,5,0,0,0,2,2,1,0,False
297,205,19,3,3,3,1,5,2,2,0,3,False
263,245,7,12,5,0,3,1,1,0,1,5,True
232,263,20,12,2,4,1,1,0,2,0,6,True
223,270,19,13,4,2,2,0,0,1,1,8,True
292,206,22,10,4,1,0,2,2,2,2,0,False
282,248,6,1,0,2,0,1,1,0,1,1,False
